"author_id","author_name","author_year","authority_type","auth_list","input_date","last_update"
2013,F. Wilbur Gingrich,,p,,"2007-11-29","2007-11-29"
2014,Walter Lempp,,p,,"2007-11-29","2007-11-29"
2015,Mark Tabb Editor Umum,,p,,"2007-11-29","2007-11-29"
2016,Episkop Timothy Ware,,p,,"2007-11-29","2007-11-29"
2017,"William Neil, D.D.",,p,,"2007-11-29","2007-11-29"
2018,Amy L. Sherman,,p,,"2007-11-29","2007-11-29"
2019,Gordon D. Fee & Douglas Stuart,,p,,"2007-11-29","2007-11-29"
2020,Kompas Gramedia,,p,,"2007-11-29","2007-11-29"
2021,Jim Putman & Bobby Harrington,,p,,"2007-11-29","2007-11-29"
2022,Bryn Hughes,,p,,"2007-11-29","2007-11-29"
2023,John Stambaugh - David Balch,,p,,"2007-11-29","2007-11-29"
2024,Dave Strehler,,p,,"2007-11-29","2007-11-29"
2025,Dr. Christopher Wright,,p,,"2007-11-29","2007-11-29"
2026,Leroy Eims & Randy Eims,,p,,"2007-11-29","2007-11-29"
2027,"Pdt. Paulus Daun, M. Div., Th.M,",,p,,"2007-11-29","2007-11-29"
2028,Catherine Mory,,p,,"2007-11-29","2007-11-29"
2029,"Bambang Ruseno Utomo, MA",,p,,"2007-11-29","2007-11-29"
2030,Lizzie Ribbons,,p,,"2007-11-29","2007-11-29"
2031,Leith Anderson,,p,,"2007-11-29","2007-11-29"
2032,Agnes Bemoe & Lisa Gunawan,,p,,"2007-11-29","2007-11-29"
2033,Lois Rock & Andrew Rowland,,p,,"2007-11-29","2007-11-29"
2034,Francis Chan,,p,,"2007-11-29","2007-11-29"
2035,Fujiko. F. Fujio,,p,,"2007-11-29","2007-11-29"
2036,James Braga,,p,,"2007-11-29","2007-11-29"
2037,Dr.Hendry Cluod & Dr.John Townsend,,p,,"2007-11-29","2007-11-29"
2038,D.A. Carson & Timothy Keller,,p,,"2007-11-29","2007-11-29"
2039,Peter Martin,,p,,"2007-11-29","2007-11-29"
2040,Enid Bluton,,p,,"2007-11-29","2007-11-29"
2041,C2 & E,,p,,"2007-11-29","2007-11-29"
2042,The Voice of the Martyrs,,p,,"2007-11-29","2007-11-29"
2043,Elizabeth & Paul J. Achtemeier,,p,,"2007-11-29","2007-11-29"
2044,"Hali Daniel Lie, M. Th.",,p,,"2007-11-29","2007-11-29"
2045,Fujio. F. Fujio,,p,,"2007-11-29","2007-11-29"
2046,Fujiko. F . Fujio,,p,,"2007-11-29","2007-11-29"
2047,David Platt,,p,,"2007-11-29","2007-11-29"
2048,holy Comics,,p,,"2007-11-29","2007-11-29"
2049,J.R.R. Tolkien,,p,,"2007-11-29","2007-11-29"
2050,Andy Naselli,,p,,"2007-11-29","2007-11-29"
2051,Fujiko.F.Fujio,,p,,"2007-11-29","2007-11-29"
2052,"Fujiko,F. Fujio",,p,,"2007-11-29","2007-11-29"
2053,Robert Alter,,p,,"2007-11-29","2007-11-29"
2054,Jeremy Treat,,p,,"2007-11-29","2007-11-29"
2055,Fujiko . F . Fujio,,p,,"2007-11-29","2007-11-29"
2056,Fujiko .F. Fujio,,p,,"2007-11-29","2007-11-29"
2057,Francis Chan & Lisa Chan,,p,,"2007-11-29","2007-11-29"
2058,Graham A. Cole,,p,,"2007-11-29","2007-11-29"
2059,I.H. Marshall,,p,,"2007-11-29","2007-11-29"
2060,Stephen Smallman,,p,,"2007-11-29","2007-11-29"
2061,Gerhard F. Hasel,,p,,"2007-11-29","2007-11-29"
2062,Mark D. Thompson,,p,,"2007-11-29","2007-11-29"
2063,Chris Tomlin,,p,,"2007-11-29","2007-11-29"
2064,"Robert R. Boehlke, P.h.D.",,p,,"2007-11-29","2007-11-29"
2065,Graham Cole,,p,,"2007-11-29","2007-11-29"
2066,Clara Ng,,p,,"2007-11-29","2007-11-29"
2067,Fujiko . F. Fujio,,p,,"2007-11-29","2007-11-29"
2068,Volker Kuster,,p,,"2007-11-29","2007-11-29"
2069,Gregg R. Allison,,p,,"2007-11-29","2007-11-29"
2070,Ray Rhodes,,p,,"2007-11-29","2007-11-29"
2071,Fujiko. F .Fujio,,p,,"2007-11-29","2007-11-29"
2072,Fujiko .F.Fujio,,p,,"2007-11-29","2007-11-29"
2073,Scott R. Swain,,p,,"2007-11-29","2007-11-29"
2074,Everett F. Harrison,,p,,"2007-11-29","2007-11-29"
2075,Timothy George,,p,,"2007-11-29","2007-11-29"
2076,Allia Zobel Nolan,,p,,"2007-11-29","2007-11-29"
2077,Thomas R. Schreiner,,p,,"2007-11-29","2007-11-29"
2078,G. I. Williamson,,p,,"2007-11-29","2007-11-29"
2079,Majalah Kita,,p,,"2007-11-29","2007-11-29"
2080,Louise Lee,,p,,"2007-11-29","2007-11-29"
2081,Gerald Bray,,p,,"2007-11-29","2007-11-29"
2082,Jane Stuart Smith & Betty Carlson,,p,,"2007-11-29","2007-11-29"
2083,Stephen J. Wellum,,p,,"2007-11-29","2007-11-29"
2084,Roger Nicole,,p,,"2007-11-29","2007-11-29"
2085,Brian Godawa,,p,,"2007-11-29","2007-11-29"
2086,Fred Sanders,,p,,"2007-11-29","2007-11-29"
2087,Drs. R.C. Musaph - Andresse,,p,,"2007-11-29","2007-11-29"
2088,Rosi L. Simamora,,p,,"2007-11-29","2007-11-29"
2089,Cornelius Van Til,,p,,"2007-11-29","2007-11-29"
2090,Steven Kellemeier,,p,,"2007-11-29","2007-11-29"
2091,J. K. Rowling,,p,,"2007-11-29","2007-11-29"
2092,Emily Lim - Leh,,p,,"2007-11-29","2007-11-29"
2093,"Dra. Agnes Maria Layantara, MA",,p,,"2007-11-29","2007-11-29"
2094,Clayton Sullivan,,p,,"2007-11-29","2007-11-29"
2095,Antoine De Saint- Exupery,,p,,"2007-11-29","2007-11-29"
2096,Xochitl Dixon,,p,,"2007-11-29","2007-11-29"
2097,"Pdt. Ferry Yang, Ph.D.",,p,,"2007-11-29","2007-11-29"
2098,Discovery House,,p,,"2007-11-29","2007-11-29"
2099,Dolphin Press,,p,,"2007-11-29","2007-11-29"
2100,"John G. StackHouse. JR., Editor",,p,,"2007-11-29","2007-11-29"
2101,LION CHILDREN'S,,p,,"2007-11-29","2007-11-29"
2102,Jim Davis,,p,,"2007-11-29","2007-11-29"
2103,Robert Eisenman,,p,,"2007-11-29","2007-11-29"
2104,AA Hodge,,p,,"2007-11-29","2007-11-29"
2105,Tim Buku Sejarah GKY PLUIT,,p,,"2007-11-29","2007-11-29"
2106,Philip E. Satterthwaite,,p,,"2007-11-29","2007-11-29"
2107,Majelis pekerja sinode gereja Kristen Sulawesi,,p,,"2007-11-29","2007-11-29"
2108,Sim Kay Tee,,p,,"2007-11-29","2007-11-29"
2109,Dr. Sandra Scantling and Sue Browder,,p,,"2007-11-29","2007-11-29"
2110,Dr. H. Norman Wright,,p,,"2007-11-29","2007-11-29"
2111,Tim panitia HUT,,p,,"2007-11-29","2007-11-29"
2112,David Sanford,,p,,"2007-11-29","2007-11-29"
2113,Carl R. Trueman,,p,,"2007-11-29","2007-11-29"
2114,IVP,,p,,"2007-11-29","2007-11-29"
2115,Peter Lau,,p,,"2007-11-29","2007-11-29"
2116,Wes Haystead,,p,,"2007-11-29","2007-11-29"
2117,Michael Collins & Matthew A . Price,,p,,"2007-11-29","2007-11-29"
2118,Tim & Kathy Keller,,p,,"2007-11-29","2007-11-29"
2119,Dottie & Josh McDowell,,p,,"2007-11-29","2007-11-29"
2120,Jimmy Pardede,,p,,"2007-11-29","2007-11-29"
2121,Ronda and David Armitage,,p,,"2007-11-29","2007-11-29"
2122,Eileen Poh,,p,,"2007-11-29","2007-11-29"
2123,"ho Law, Sara Ireland and Zulfi Hussain",,p,,"2007-11-29","2007-11-29"
2124,Matt Chandler And Adam Griffin,,p,,"2007-11-29","2007-11-29"
2125,Phil Smouse,,p,,"2007-11-29","2007-11-29"
2126,Julia Malucelli,,p,,"2007-11-29","2007-11-29"
2127,Duane Edward Spencer,,p,,"2007-11-29","2007-11-29"
2128,Charles M. Schulz,,p,,"2007-11-29","2007-11-29"
2129,David Burge,,p,,"2007-11-29","2007-11-29"
2130,TIM RCRS,,p,,"2007-11-29","2007-11-29"
2131,Mavis L. Anderson,,p,,"2007-11-29","2007-11-29"
2132,Tommy Brown,,p,,"2007-11-29","2007-11-29"
2133,Christopher Ash,,p,,"2007-11-29","2007-11-29"
2134,"Roy B, Zuck",,p,,"2007-11-29","2007-11-29"
2135,Pdt. DR. Peter Wongso,,p,,"2007-11-29","2007-11-29"
2136,David G. Benner,,p,,"2007-11-29","2007-11-29"
2137,Tim STTRII,,p,,"2007-11-29","2007-11-29"
2138,Austin Sailsbury,,p,,"2007-11-29","2007-11-29"
2139,Kurt Aland,,p,,"2007-11-29","2007-11-29"
2140,Denis Green,,p,,"2007-11-29","2007-11-29"
2141,Philip Schaff,,p,,"2007-11-29","2007-11-29"
2142,"Daniel Lucas Lukito, M.Th.",,p,,"2007-11-29","2007-11-29"
2143,Cecilie Vium Fodor,,p,,"2007-11-29","2007-11-29"
2144,Charles V. Gerkin,,p,,"2007-11-29","2007-11-29"
2145,Seong-Gu Kim,,p,,"2007-11-29","2007-11-29"
2146,Tim S-T-T-B,,p,,"2007-11-29","2007-11-29"
2147,I.J. Satyabudi,,p,,"2007-11-29","2007-11-29"
2148,William Dyrness,,p,,"2007-11-29","2007-11-29"
2149,Tim S-A-A-T,,p,,"2007-11-29","2007-11-29"
2150,Tim R-H-B-E,,p,,"2007-11-29","2007-11-29"
2151,Tim STTB,,p,,"2007-11-29","2007-11-29"
2152,Ross Paterson & Elizabeth Farrell,,p,,"2007-11-29","2007-11-29"
2153,Tim GENTA,,p,,"2007-11-29","2007-11-29"
2154,Tim Pelita Zaman,,p,,"2007-11-29","2007-11-29"
2155,William Edgar,,p,,"2007-11-29","2007-11-29"
2156,Daniel J. Adams,,p,,"2007-11-29","2007-11-29"
2157,William J. Dumbrell,,p,,"2007-11-29","2007-11-29"
2158,Gareth Weldon Icenogle,,p,,"2007-11-29","2007-11-29"
2159,"Pdt. Leonard Hale, M.Th",,p,,"2007-11-29","2007-11-29"
2160,Tim STTAA,,p,,"2007-11-29","2007-11-29"
2161,"Pdt. Margie ivonne Ririhena - de Wanna, D.Th",,p,,"2007-11-29","2007-11-29"
2162,H.H. Rowley,,p,,"2007-11-29","2007-11-29"
2163,Robert Don Hughes,,p,,"2007-11-29","2007-11-29"
2164,Tim Publishing Company,,p,,"2007-11-29","2007-11-29"
2165,GKY Pondok Indah,,p,,"2007-11-29","2007-11-29"
2166,Pdt. Mangapul Sagala,,p,,"2007-11-29","2007-11-29"
2167,Mark Labberton,,p,,"2007-11-29","2007-11-29"
2168,Bob Moffitt,,p,,"2007-11-29","2007-11-29"
2169,Neil Hudson,,p,,"2007-11-29","2007-11-29"
2170,Don Everts,,p,,"2007-11-29","2007-11-29"
2171,Zakaria J. Ngelow,,p,,"2007-11-29","2007-11-29"
2172,Dr. Chr. De Jonge & Dr. Jan S. Aritonang,,p,,"2007-11-29","2007-11-29"
2173,Andreas Yewangoe,,p,,"2007-11-29","2007-11-29"
2174,Charles Swindoll,,p,,"2007-11-29","2007-11-29"
2175,Paul Winslow And Dorman Followwill,,p,,"2007-11-29","2007-11-29"
2176,Tim GkY Pluit,,p,,"2007-11-29","2007-11-29"
2177,Tim Chester,,p,,"2007-11-29","2007-11-29"
2178,Yusak I Suryana,,p,,"2007-11-29","2007-11-29"
2179,Tim BIBLIKA,,p,,"2007-11-29","2007-11-29"
2180,Dr. jonathan E. Culver,,p,,"2007-11-29","2007-11-29"
2181,"Dr, Jan Fokkelman",,p,,"2007-11-29","2007-11-29"
2182,Prof. Dr. Olaf H. Schumann,,p,,"2007-11-29","2007-11-29"
2183,Mangasi Sihombing,,p,,"2007-11-29","2007-11-29"
2184,Anfreas Anangguru Yewangoe,,p,,"2007-11-29","2007-11-29"
2185,"J.L. Packer & Merrill C.Tenney & William White, JR",,p,,"2007-11-29","2007-11-29"
2186,Pdt. Josephus A. Suatan,,p,,"2007-11-29","2007-11-29"
2187,Alan E. Nelson,,p,,"2007-11-29","2007-11-29"
2188,Tim LAI,,p,,"2007-11-29","2007-11-29"
2189,"John E Phelan Jr,",,p,,"2007-11-29","2007-11-29"
2190,Tim Veritas,,p,,"2007-11-29","2007-11-29"
2191,Tim Theologia Aletheia,,p,,"2007-11-29","2007-11-29"
2192,Daniel lucas lukito,,p,,"2007-11-29","2007-11-29"
2193,daniel lukas lukito,,p,,"2007-11-29","2007-11-29"
2194,Liem Kok Han,,p,,"2007-11-29","2007-11-29"
2195,Tim SAAT,,p,,"2007-11-29","2007-11-29"
2196,Larry L. Rasmussen,,p,,"2007-11-29","2007-11-29"
2197,Constance M. Cherry,,p,,"2007-11-29","2007-11-29"
2198,Anton Siswanto,,p,,"2007-11-29","2007-11-29"
2199,"john Mansford Prior, Ph.D.",,p,,"2007-11-29","2007-11-29"
2200,Veli - Matti Karkkainen,,p,,"2007-11-29","2007-11-29"
2201,Michael J. Anthony,,p,,"2007-11-29","2007-11-29"
2202,Alkitab dan Liturgi,,p,,"2007-11-29","2007-11-29"
2203,T.M. Moore,,p,,"2007-11-29","2007-11-29"
2204,Tim Amanat Agung,,p,,"2007-11-29","2007-11-29"
2205,Yusak I. Suryana STh,,p,,"2007-11-29","2007-11-29"
2206,Greg Scheer,,p,,"2007-11-29","2007-11-29"
2207,"Hali Daniel Lie, M.Th.",,p,,"2007-11-29","2007-11-29"
2208,Dr. Rhoderick J. McNeill,,p,,"2007-11-29","2007-11-29"
2209,Norman L. Geisler & Frank Turek,,p,,"2007-11-29","2007-11-29"
2210,Jaap Dieleman,,p,,"2007-11-29","2007-11-29"
2211,Thomas W. Morris,,p,,"2007-11-29","2007-11-29"
2212,Tim Aletheia,,p,,"2007-11-29","2007-11-29"
2213,Pdt. Dr. Freddy lay,,p,,"2007-11-29","2007-11-29"
2214,Charlie Riggs,,p,,"2007-11-29","2007-11-29"
2215,Dr. Kevin LEMAN William Pentak,,p,,"2007-11-29","2007-11-29"
2216,Brian Griffiths and Kim Tan,,p,,"2007-11-29","2007-11-29"
2217,Steve Cioccolanti,,p,,"2007-11-29","2007-11-29"
2218,Tim V Press,,p,,"2007-11-29","2007-11-29"
2219,Laurie Beth Jones,,p,,"2007-11-29","2007-11-29"
2220,Andy Crouch,,p,,"2007-11-29","2007-11-29"
2221,Randy Petersen,,p,,"2007-11-29","2007-11-29"
2222,Dr. Les Parrott,,p,,"2007-11-29","2007-11-29"
2223,"World Book, Inc",,p,,"2026-07-07","2026-07-07"
2224,John E. Ingouf,,p,,"2026-07-15","2026-07-15"
2225,Robert Cowles,,p,,"2026-07-15","2026-07-15"
2226,Tsang To Hang,,p,,"2026-07-15","2026-07-15"
2227,Max Isaac Dimont,,p,,"2026-07-15","2026-07-15"
2228,Rev. hsueh Yu Kwong,,p,,"2026-07-15","2026-07-15"
2229,William Hodaviah Hosanna,,p,,"2026-07-15","2026-07-15"
2230,Tim Redaksi STT - GMI Bandar Baru,,p,,"2026-07-15","2026-07-15"
2231,Christianto Wibisono,,p,,"2026-07-16","2026-07-16"
2232,Dra. Ny. Singgih D. Gunarsa,,p,,"2026-07-16","2026-07-16"
2233,Julianto Simanjuntak & Benjamin Utomo,,p,,"2026-07-16","2026-07-16"
2234,Ronald W. Richardson,,p,,"2026-07-16","2026-07-16"
2235,Elizabeth B. Hurlock,,p,,"2026-07-16","2026-07-16"
2236,Dr. Jay E. Adams,,p,,"2026-07-16","2026-07-16"
2237,Dr. Julianto Simanjuntak,,p,,"2026-07-16","2026-07-16"
2238,Howard Clinebell,,p,,"2026-07-16","2026-07-16"
2239,William J. Diehm,,p,,"2026-07-19","2026-07-19"
2240,Karen Manson,,p,,"2026-07-19","2026-07-19"
2241,Myron Rush,,p,,"2026-07-23","2026-07-23"
2242,Alice Matthews,,p,,"2026-07-23","2026-07-23"
2243,"Mandaliem Lembong, MBA",,p,,"2026-07-23","2026-07-23"
2244,"Pdt. Sri Agus Patnaningsih, M.Th",,p,,"2026-07-25","2026-07-25"
2245,"Yam'ah Tsalatsa A., SIP",,p,,"2026-07-25","2026-07-25"
2246,Terry A. Chrisope,,p,,"2026-07-25","2026-07-25"
2247,Herman J. Selderhuis,,p,,"2026-07-25","2026-07-25"
2248,Heinrich Bullinger,,p,,"2026-07-25","2026-07-25"
2249,"Dr. Y. Tomatala, D. Mis",,p,,"2026-07-25","2026-07-25"
2250,Bernhard Lohse,,p,,"2026-07-25","2026-07-25"
2251,J. Knox Chamblin,,p,,"2026-07-25","2026-07-25"
2252,Martyn Lloyd - Jones,,p,,"2026-07-25","2026-07-25"
2253,David Mathis,,p,,"2026-07-26","2026-07-26"
2254,Steve Gray,,p,,"2026-07-26","2026-07-26"
2255,Th. C. Vriezen,,p,,"2026-07-26","2026-07-26"
2256,Pdt. M. Ndoen,,p,,"2026-07-26","2026-07-26"
2257,Dr. C. J. Den Heyer,,p,,"2026-07-26","2026-07-26"
2258,John G Stackhouse,,p,,"2026-08-02","2026-08-02"
2259,Mark A.Noll,,p,,"2026-08-02","2026-08-02"
2260,Dr. Greg L. Bahnsen,,p,,"2026-08-02","2026-08-02"
2261,Michael Reeves,,p,,"2026-08-02","2026-08-02"
2262,"J. Gresham Machen, D.D.",,p,,"2026-08-02","2026-08-02"
2263,Dr. C.J.Den Heyer,,p,,"2026-08-04","2026-08-04"
2264,Steve Jeffery & Mike Ovey & Andrew Sach,,p,,"2026-08-05","2026-08-05"
2265,bruce demarest,,p,,"2026-08-05","2026-08-05"
2266,D.A.Carson & Timothy Keller,,p,,"2026-08-05","2026-08-05"
2267,Jadi S. Lima,,p,,"2026-08-05","2026-08-05"
2268,DR. H. L. Senduk,,p,,"2026-08-08","2026-08-08"
2269,Zakharias Ursinus,,p,,"2026-08-08","2026-08-08"
2270,Caspar Olevianus,,p,,"2026-08-08","2026-08-08"
2271,Pdt. Nehemiah Mimery,,p,,"2026-08-08","2026-08-08"
2272,Dr. Vince Vitale,,p,,"2026-08-08","2026-08-08"
2273,Arthur G. Holmes,,p,,"2026-08-08","2026-08-08"
2274,W. Andrew Hoffecker,,p,,"2026-08-08","2026-08-08"
2275,Douglas F. Kelly,,p,,"2026-08-09","2026-08-09"
2276,Ch. Van den End,,p,,"2026-08-09","2026-08-09"
2277,Mark A. Noll,,p,,"2026-08-09","2026-08-09"
2278,Pdt. Lukas Tjandra,,p,,"2026-08-09","2026-08-09"
2279,"Jerry MacGregor, Ph.D",,p,,"2026-08-09","2026-08-09"
2280,Marie Prys,,p,,"2026-08-09","2026-08-09"
2281,Peter Kreeft,,p,,"2026-08-09","2026-08-09"
2282,Ronald K. Tacelli,,p,,"2026-08-09","2026-08-09"
2283,Prof. Dr. Harvie M. Conn,,p,,"2026-08-09","2026-08-09"
2284,JB. BanaWiratma SJ.,,p,,"2026-08-09","2026-08-09"
2285,Arthur van Delden,,p,,"2026-08-09","2026-08-09"
2286,John T. McNeill,,p,,"2026-08-09","2026-08-09"
2287,K. Scott Oliphint,,p,,"2026-08-09","2026-08-09"
2288,Hillary Morgan Ferrer,,p,,"2026-08-09","2026-08-09"
2289,Roy B. Zuck,,p,,"2026-08-09","2026-08-09"
2290,Peter A. LillBack,,p,,"2026-08-09","2026-08-09"
